 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26. 3.2026    Time:   3: 9:11
 Units: L = cm   , T = days , M = micro

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

    5450.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30077E+00 -0.15689E-01 -0.17246E+04  0.16925E+04 -0.17246E+04  0.16488E+04 -0.74789E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.23702E+04  0.64553E+03   5461  0.00000E+00      0.000
    5460.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30076E+00 -0.15697E-01 -0.17278E+04  0.16956E+04 -0.17278E+04  0.16518E+04 -0.74946E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.23746E+04  0.64671E+03   5471  0.00000E+00      0.000
    5470.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30075E+00 -0.15705E-01 -0.17309E+04  0.16987E+04 -0.17309E+04  0.16548E+04 -0.75103E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.23789E+04  0.64789E+03   5481  0.00000E+00      0.000
    5475.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30075E+00 -0.15709E-01 -0.17325E+04  0.17003E+04 -0.17325E+04  0.16563E+04 -0.75181E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.23811E+04  0.64849E+03   5486  0.00000E+00      0.000
    5480.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30075E+00 -0.15714E-01 -0.17341E+04  0.17018E+04 -0.17341E+04  0.16578E+04 -0.75260E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.23832E+04  0.64908E+03   5491  0.00000E+00      0.000
    5490.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30074E+00 -0.15721E-01 -0.17373E+04  0.17049E+04 -0.17373E+04  0.16608E+04 -0.75417E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.23876E+04  0.65026E+03   5501  0.00000E+00      0.000
    5500.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30073E+00 -0.15729E-01 -0.17404E+04  0.17080E+04 -0.17404E+04  0.16638E+04 -0.75574E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.23919E+04  0.65145E+03   5511  0.00000E+00      0.000
    5510.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30072E+00 -0.15738E-01 -0.17436E+04  0.17111E+04 -0.17436E+04  0.16668E+04 -0.75732E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.23963E+04  0.65263E+03   5521  0.00000E+00      0.000
    5520.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30071E+00 -0.15745E-01 -0.17468E+04  0.17142E+04 -0.17468E+04  0.16698E+04 -0.75889E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24006E+04  0.65382E+03   5531  0.00000E+00      0.000
    5530.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30071E+00 -0.15754E-01 -0.17499E+04  0.17173E+04 -0.17499E+04  0.16729E+04 -0.76047E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24050E+04  0.65500E+03   5541  0.00000E+00      0.000
    5540.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30070E+00 -0.15762E-01 -0.17531E+04  0.17204E+04 -0.17531E+04  0.16759E+04 -0.76204E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24093E+04  0.65619E+03   5551  0.00000E+00      0.000
    5550.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30069E+00 -0.15770E-01 -0.17562E+04  0.17235E+04 -0.17562E+04  0.16789E+04 -0.76362E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24137E+04  0.65737E+03   5561  0.00000E+00      0.000
    5560.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30068E+00 -0.15779E-01 -0.17594E+04  0.17267E+04 -0.17594E+04  0.16819E+04 -0.76520E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24180E+04  0.65856E+03   5571  0.00000E+00      0.000
    5570.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30067E+00 -0.15787E-01 -0.17626E+04  0.17298E+04 -0.17626E+04  0.16849E+04 -0.76677E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24224E+04  0.65974E+03   5581  0.00000E+00      0.000
    5580.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30067E+00 -0.15794E-01 -0.17657E+04  0.17329E+04 -0.17657E+04  0.16879E+04 -0.76835E+02 -0.75271E+02 -0.48011E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24267E+04  0.66093E+03   5591  0.00000E+00      0.000
    5590.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30066E+00 -0.15802E-01 -0.17689E+04  0.17360E+04 -0.17689E+04  0.16909E+04 -0.76993E+02 -0.75271E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24311E+04  0.66211E+03   5601  0.00000E+00      0.000
    5600.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30065E+00 -0.15810E-01 -0.17721E+04  0.17391E+04 -0.17721E+04  0.16939E+04 -0.77151E+02 -0.75271E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24354E+04  0.66330E+03   5611  0.00000E+00      0.000
    5610.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30064E+00 -0.15818E-01 -0.17752E+04  0.17422E+04 -0.17752E+04  0.16969E+04 -0.77309E+02 -0.75271E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24398E+04  0.66448E+03   5621  0.00000E+00      0.000
    5620.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30063E+00 -0.15827E-01 -0.17784E+04  0.17453E+04 -0.17784E+04  0.16999E+04 -0.77468E+02 -0.75271E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24441E+04  0.66567E+03   5631  0.00000E+00      0.000
    5630.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30063E+00 -0.15834E-01 -0.17816E+04  0.17484E+04 -0.17816E+04  0.17029E+04 -0.77626E+02 -0.75271E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24485E+04  0.66685E+03   5641  0.00000E+00      0.000
    5640.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30062E+00 -0.15842E-01 -0.17847E+04  0.17515E+04 -0.17847E+04  0.17059E+04 -0.77784E+02 -0.75271E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24528E+04  0.66803E+03   5651  0.00000E+00      0.000
    5650.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30061E+00 -0.15849E-01 -0.17879E+04  0.17546E+04 -0.17879E+04  0.17089E+04 -0.77943E+02 -0.75271E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24572E+04  0.66922E+03   5661  0.00000E+00      0.000
    5660.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30060E+00 -0.15857E-01 -0.17911E+04  0.17577E+04 -0.17911E+04  0.17119E+04 -0.78101E+02 -0.75271E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24615E+04  0.67040E+03   5671  0.00000E+00      0.000
    5670.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30059E+00 -0.15865E-01 -0.17942E+04  0.17608E+04 -0.17942E+04  0.17149E+04 -0.78260E+02 -0.75271E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24659E+04  0.67159E+03   5681  0.00000E+00      0.000
    5680.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30059E+00 -0.15873E-01 -0.17974E+04  0.17639E+04 -0.17974E+04  0.17179E+04 -0.78419E+02 -0.75271E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24702E+04  0.67277E+03   5691  0.00000E+00      0.000
    5690.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30058E+00 -0.15881E-01 -0.18005E+04  0.17670E+04 -0.18005E+04  0.17210E+04 -0.78577E+02 -0.75271E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24746E+04  0.67396E+03   5701  0.00000E+00      0.000
    5700.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30057E+00 -0.15889E-01 -0.18037E+04  0.17701E+04 -0.18037E+04  0.17240E+04 -0.78736E+02 -0.75270E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24789E+04  0.67514E+03   5711  0.00000E+00      0.000
    5710.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30056E+00 -0.15897E-01 -0.18069E+04  0.17732E+04 -0.18069E+04  0.17270E+04 -0.78895E+02 -0.75270E+02 -0.48010E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24833E+04  0.67633E+03   5721  0.00000E+00      0.000
    5720.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30056E+00 -0.15904E-01 -0.18100E+04  0.17763E+04 -0.18100E+04  0.17300E+04 -0.79054E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24876E+04  0.67751E+03   5731  0.00000E+00      0.000
    5730.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30055E+00 -0.15912E-01 -0.18132E+04  0.17794E+04 -0.18132E+04  0.17330E+04 -0.79213E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24920E+04  0.67870E+03   5741  0.00000E+00      0.000
    5740.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30054E+00 -0.15920E-01 -0.18164E+04  0.17826E+04 -0.18164E+04  0.17360E+04 -0.79372E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.24963E+04  0.67988E+03   5751  0.00000E+00      0.000
    5750.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30053E+00 -0.15927E-01 -0.18195E+04  0.17857E+04 -0.18195E+04  0.17390E+04 -0.79532E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25006E+04  0.68107E+03   5761  0.00000E+00      0.000
    5760.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30052E+00 -0.15935E-01 -0.18227E+04  0.17888E+04 -0.18227E+04  0.17420E+04 -0.79691E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25050E+04  0.68225E+03   5771  0.00000E+00      0.000
    5770.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30052E+00 -0.15942E-01 -0.18259E+04  0.17919E+04 -0.18259E+04  0.17450E+04 -0.79850E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25093E+04  0.68344E+03   5781  0.00000E+00      0.000
    5780.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30051E+00 -0.15950E-01 -0.18290E+04  0.17950E+04 -0.18290E+04  0.17480E+04 -0.80010E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25137E+04  0.68462E+03   5791  0.00000E+00      0.000
    5790.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30050E+00 -0.15958E-01 -0.18322E+04  0.17981E+04 -0.18322E+04  0.17510E+04 -0.80169E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25180E+04  0.68580E+03   5801  0.00000E+00      0.000
    5800.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30049E+00 -0.15965E-01 -0.18354E+04  0.18012E+04 -0.18354E+04  0.17540E+04 -0.80329E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25224E+04  0.68699E+03   5811  0.00000E+00      0.000
    5810.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30049E+00 -0.15973E-01 -0.18385E+04  0.18043E+04 -0.18385E+04  0.17570E+04 -0.80489E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25267E+04  0.68817E+03   5821  0.00000E+00      0.000
    5820.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30048E+00 -0.15981E-01 -0.18417E+04  0.18074E+04 -0.18417E+04  0.17600E+04 -0.80649E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25311E+04  0.68936E+03   5831  0.00000E+00      0.000
    5830.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30047E+00 -0.15988E-01 -0.18448E+04  0.18105E+04 -0.18448E+04  0.17630E+04 -0.80808E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25354E+04  0.69054E+03   5841  0.00000E+00      0.000
    5840.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30046E+00 -0.15996E-01 -0.18480E+04  0.18136E+04 -0.18480E+04  0.17660E+04 -0.80968E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25398E+04  0.69173E+03   5851  0.00000E+00      0.000
    5850.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30046E+00 -0.16003E-01 -0.18512E+04  0.18167E+04 -0.18512E+04  0.17690E+04 -0.81128E+02 -0.75270E+02 -0.48009E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25441E+04  0.69291E+03   5861  0.00000E+00      0.000
    5860.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30045E+00 -0.16010E-01 -0.18543E+04  0.18198E+04 -0.18543E+04  0.17720E+04 -0.81288E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25485E+04  0.69410E+03   5871  0.00000E+00      0.000
    5870.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30044E+00 -0.16017E-01 -0.18575E+04  0.18229E+04 -0.18575E+04  0.17750E+04 -0.81449E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25528E+04  0.69528E+03   5881  0.00000E+00      0.000
    5880.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30043E+00 -0.16026E-01 -0.18607E+04  0.18260E+04 -0.18607E+04  0.17780E+04 -0.81609E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43675E+02  0.25572E+04  0.69647E+03   5891  0.00000E+00      0.000
    5890.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30043E+00 -0.16034E-01 -0.18638E+04  0.18291E+04 -0.18638E+04  0.17811E+04 -0.81769E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.25615E+04  0.69765E+03   5901  0.00000E+00      0.000
    5900.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30042E+00 -0.16040E-01 -0.18670E+04  0.18322E+04 -0.18670E+04  0.17841E+04 -0.81929E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.25659E+04  0.69884E+03   5911  0.00000E+00      0.000
    5910.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30041E+00 -0.16047E-01 -0.18702E+04  0.18353E+04 -0.18702E+04  0.17871E+04 -0.82090E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.25702E+04  0.70002E+03   5921  0.00000E+00      0.000
    5920.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30040E+00 -0.16056E-01 -0.18733E+04  0.18384E+04 -0.18733E+04  0.17901E+04 -0.82250E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.25746E+04  0.70121E+03   5931  0.00000E+00      0.000
    5930.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30040E+00 -0.16063E-01 -0.18765E+04  0.18416E+04 -0.18765E+04  0.17931E+04 -0.82411E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.25789E+04  0.70239E+03   5941  0.00000E+00      0.000
    5940.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30039E+00 -0.16070E-01 -0.18796E+04  0.18447E+04 -0.18796E+04  0.17961E+04 -0.82572E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.25833E+04  0.70358E+03   5951  0.00000E+00      0.000
    5950.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30038E+00 -0.16078E-01 -0.18828E+04  0.18478E+04 -0.18828E+04  0.17991E+04 -0.82732E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.25876E+04  0.70476E+03   5961  0.00000E+00      0.000
    5960.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30037E+00 -0.16085E-01 -0.18860E+04  0.18509E+04 -0.18860E+04  0.18021E+04 -0.82893E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.25920E+04  0.70594E+03   5971  0.00000E+00      0.000
    5970.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30037E+00 -0.16092E-01 -0.18891E+04  0.18540E+04 -0.18891E+04  0.18051E+04 -0.83054E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.25963E+04  0.70713E+03   5981  0.00000E+00      0.000
    5980.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30036E+00 -0.16100E-01 -0.18923E+04  0.18571E+04 -0.18923E+04  0.18081E+04 -0.83215E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26007E+04  0.70831E+03   5991  0.00000E+00      0.000
    5990.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30035E+00 -0.16107E-01 -0.18955E+04  0.18602E+04 -0.18955E+04  0.18111E+04 -0.83376E+02 -0.75270E+02 -0.48008E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26050E+04  0.70950E+03   6001  0.00000E+00      0.000
    6000.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30035E+00 -0.16114E-01 -0.18986E+04  0.18633E+04 -0.18986E+04  0.18141E+04 -0.83537E+02 -0.75270E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26094E+04  0.71068E+03   6011  0.00000E+00      0.000
    6010.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30034E+00 -0.16122E-01 -0.19018E+04  0.18664E+04 -0.19018E+04  0.18171E+04 -0.83698E+02 -0.75270E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26137E+04  0.71187E+03   6021  0.00000E+00      0.000
    6020.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30033E+00 -0.16129E-01 -0.19050E+04  0.18695E+04 -0.19050E+04  0.18201E+04 -0.83860E+02 -0.75270E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26180E+04  0.71305E+03   6031  0.00000E+00      0.000
    6030.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30032E+00 -0.16136E-01 -0.19081E+04  0.18726E+04 -0.19081E+04  0.18231E+04 -0.84021E+02 -0.75270E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26224E+04  0.71424E+03   6041  0.00000E+00      0.000
    6040.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30031E+00 -0.16145E-01 -0.19113E+04  0.18757E+04 -0.19113E+04  0.18261E+04 -0.84182E+02 -0.75270E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26267E+04  0.71542E+03   6051  0.00000E+00      0.000
    6050.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30031E+00 -0.16151E-01 -0.19145E+04  0.18788E+04 -0.19145E+04  0.18291E+04 -0.84344E+02 -0.75270E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26311E+04  0.71661E+03   6061  0.00000E+00      0.000
    6060.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30030E+00 -0.16160E-01 -0.19176E+04  0.18819E+04 -0.19176E+04  0.18321E+04 -0.84505E+02 -0.75269E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26354E+04  0.71779E+03   6071  0.00000E+00      0.000
    6070.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30029E+00 -0.16169E-01 -0.19208E+04  0.18850E+04 -0.19208E+04  0.18351E+04 -0.84667E+02 -0.75269E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26398E+04  0.71898E+03   6081  0.00000E+00      0.000
    6080.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30028E+00 -0.16176E-01 -0.19239E+04  0.18881E+04 -0.19239E+04  0.18381E+04 -0.84829E+02 -0.75269E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26441E+04  0.72016E+03   6091  0.00000E+00      0.000
    6090.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30027E+00 -0.16185E-01 -0.19271E+04  0.18912E+04 -0.19271E+04  0.18411E+04 -0.84991E+02 -0.75269E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26485E+04  0.72135E+03   6101  0.00000E+00      0.000
    6100.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30027E+00 -0.16193E-01 -0.19303E+04  0.18943E+04 -0.19303E+04  0.18441E+04 -0.85153E+02 -0.75269E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26528E+04  0.72253E+03   6111  0.00000E+00      0.000
    6110.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30026E+00 -0.16200E-01 -0.19334E+04  0.18975E+04 -0.19334E+04  0.18471E+04 -0.85314E+02 -0.75269E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26572E+04  0.72372E+03   6121  0.00000E+00      0.000
    6120.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30025E+00 -0.16209E-01 -0.19366E+04  0.19006E+04 -0.19366E+04  0.18501E+04 -0.85477E+02 -0.75269E+02 -0.48007E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26615E+04  0.72490E+03   6131  0.00000E+00      0.000
    6130.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30024E+00 -0.16216E-01 -0.19398E+04  0.19037E+04 -0.19398E+04  0.18531E+04 -0.85639E+02 -0.75269E+02 -0.48006E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26659E+04  0.72608E+03   6141  0.00000E+00      0.000
    6140.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30023E+00 -0.16225E-01 -0.19429E+04  0.19068E+04 -0.19429E+04  0.18561E+04 -0.85801E+02 -0.75269E+02 -0.48006E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26702E+04  0.72727E+03   6151  0.00000E+00      0.000
    6150.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30023E+00 -0.16231E-01 -0.19461E+04  0.19099E+04 -0.19461E+04  0.18591E+04 -0.85963E+02 -0.75269E+02 -0.48006E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26746E+04  0.72845E+03   6161  0.00000E+00      0.000
    6160.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30022E+00 -0.16241E-01 -0.19493E+04  0.19130E+04 -0.19493E+04  0.18621E+04 -0.86125E+02 -0.75269E+02 -0.48006E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26789E+04  0.72964E+03   6171  0.00000E+00      0.000
    6170.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30021E+00 -0.16248E-01 -0.19524E+04  0.19161E+04 -0.19524E+04  0.18651E+04 -0.86288E+02 -0.75269E+02 -0.48006E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26833E+04  0.73082E+03   6181  0.00000E+00      0.000
    6180.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30020E+00 -0.16256E-01 -0.19556E+04  0.19192E+04 -0.19556E+04  0.18681E+04 -0.86450E+02 -0.75269E+02 -0.48006E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26876E+04  0.73201E+03   6191  0.00000E+00      0.000
    6190.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30020E+00 -0.16265E-01 -0.19587E+04  0.19223E+04 -0.19587E+04  0.18711E+04 -0.86613E+02 -0.75269E+02 -0.48006E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26920E+04  0.73319E+03   6201  0.00000E+00      0.000
    6200.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30019E+00 -0.16272E-01 -0.19619E+04  0.19254E+04 -0.19619E+04  0.18741E+04 -0.86776E+02 -0.75269E+02 -0.48006E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26963E+04  0.73438E+03   6211  0.00000E+00      0.000
    6205.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30018E+00 -0.16275E-01 -0.19635E+04  0.19270E+04 -0.19635E+04  0.18757E+04 -0.86857E+02 -0.75269E+02 -0.48006E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43676E+02  0.26985E+04  0.73497E+03   6216  0.00000E+00      0.000
