 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26. 3.2026    Time:   3: 9:11
 Units: L = cm   , T = days , M = micro


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

  21   -24.0000     -69.767 0.3389   0.3798E+00  0.8457E-03 -0.2047E+00  0.4141E-02      -1  -0.196E-01    0.00  0.1993E-04  0.0000E+00
  22   -25.2000     -69.200 0.3394   0.3861E+00  0.8490E-03 -0.1997E+00  0.4089E-02      -1  -0.191E-01    0.00  0.2468E-04  0.0000E+00
  23   -26.4000     -68.608 0.3399   0.3927E+00  0.8524E-03 -0.1948E+00  0.4037E-02      -1  -0.187E-01    0.00  0.3058E-04  0.0000E+00
  24   -27.6000     -67.991 0.3404   0.3997E+00  0.8559E-03 -0.1900E+00  0.3986E-02      -1  -0.182E-01    0.00  0.3792E-04  0.0000E+00
  25   -28.8000     -67.349 0.3410   0.4068E+00  0.8596E-03 -0.1853E+00  0.3934E-02      -1  -0.177E-01    0.00  0.4704E-04  0.0000E+00
  26   -30.0000     -66.684 0.3416   0.4143E+00  0.8634E-03 -0.1806E+00  0.3882E-02      -1  -0.173E-01    0.00  0.5840E-04  0.0000E+00
  27   -31.2000     -65.995 0.3421   0.4220E+00  0.8673E-03 -0.1760E+00  0.3830E-02      -1  -0.169E-01    0.00  0.7254E-04  0.0000E+00
  28   -32.4000     -65.285 0.3428   0.4299E+00  0.8714E-03 -0.1714E+00  0.3778E-02      -1  -0.164E-01    0.00  0.9017E-04  0.0000E+00
  29   -33.6000     -64.552 0.3434   0.4381E+00  0.8756E-03 -0.1669E+00  0.3727E-02      -1  -0.160E-01    0.00  0.1121E-03  0.0000E+00
  30   -34.8000     -63.799 0.3440   0.4465E+00  0.8799E-03 -0.1625E+00  0.3675E-02      -1  -0.156E-01    0.00  0.1395E-03  0.0000E+00
  31   -36.0000     -63.221 0.3501   0.1717E+00  0.8636E-03 -0.1581E+00  0.3623E-02      -1  -0.151E-01    0.00  0.1737E-03  0.0000E+00
  32   -37.2000     -63.109 0.3502   0.1722E+00  0.8644E-03 -0.1538E+00  0.3571E-02      -1  -0.147E-01    0.00  0.2159E-03  0.0000E+00
  33   -38.4000     -62.963 0.3503   0.1729E+00  0.8654E-03 -0.1495E+00  0.3520E-02      -1  -0.143E-01    0.00  0.2679E-03  0.0000E+00
  34   -39.6000     -62.784 0.3504   0.1737E+00  0.8667E-03 -0.1453E+00  0.3468E-02      -1  -0.139E-01    0.00  0.3322E-03  0.0000E+00
  35   -40.8000     -62.571 0.3506   0.1746E+00  0.8682E-03 -0.1412E+00  0.3416E-02      -1  -0.135E-01    0.00  0.4117E-03  0.0000E+00
  36   -42.0000     -62.325 0.3508   0.1757E+00  0.8699E-03 -0.1371E+00  0.3364E-02      -1  -0.131E-01    0.00  0.5102E-03  0.0000E+00
  37   -43.2000     -62.044 0.3510   0.1769E+00  0.8719E-03 -0.1331E+00  0.3313E-02      -1  -0.127E-01    0.00  0.6322E-03  0.0000E+00
  38   -44.4000     -61.730 0.3513   0.1783E+00  0.8742E-03 -0.1292E+00  0.3261E-02      -1  -0.124E-01    0.00  0.7836E-03  0.0000E+00
  39   -45.6000     -61.382 0.3516   0.1798E+00  0.8766E-03 -0.1253E+00  0.3209E-02      -1  -0.120E-01    0.00  0.9716E-03  0.0000E+00
  40   -46.8000     -61.002 0.3519   0.1815E+00  0.8793E-03 -0.1215E+00  0.3157E-02      -1  -0.116E-01    0.00  0.1205E-02  0.0000E+00
  41   -48.0000     -60.588 0.3523   0.1833E+00  0.8823E-03 -0.1177E+00  0.3106E-02      -1  -0.113E-01    0.00  0.1495E-02  0.0000E+00
  42   -49.2000     -60.142 0.3526   0.1853E+00  0.8854E-03 -0.1140E+00  0.3054E-02      -1  -0.109E-01    0.00  0.1856E-02  0.0000E+00
  43   -50.4000     -59.663 0.3530   0.1884E+00  0.8890E-03 -0.1104E+00  0.3002E-02      -1  -0.106E-01    0.00  0.2305E-02  0.0000E+00
  44   -51.6000     -59.147 0.3535   0.1925E+00  0.8929E-03 -0.1068E+00  0.2950E-02      -1  -0.102E-01    0.00  0.2864E-02  0.0000E+00
  45   -52.8000     -58.594 0.3540   0.1968E+00  0.8972E-03 -0.1033E+00  0.2899E-02      -1  -0.989E-02    0.00  0.3560E-02  0.0000E+00
  46   -54.0000     -58.006 0.3546   0.2014E+00  0.9017E-03 -0.9984E-01  0.2847E-02      -1  -0.956E-02    0.00  0.4428E-02  0.0000E+00
  47   -55.2000     -57.384 0.3552   0.2063E+00  0.9064E-03 -0.9646E-01  0.2795E-02      -1  -0.924E-02    0.00  0.5508E-02  0.0000E+00
  48   -56.4000     -56.728 0.3558   0.2115E+00  0.9114E-03 -0.9314E-01  0.2743E-02      -1  -0.892E-02    0.00  0.6856E-02  0.0000E+00
  49   -57.6000     -56.041 0.3564   0.2169E+00  0.9167E-03 -0.8988E-01  0.2692E-02      -1  -0.861E-02    0.00  0.8536E-02  0.0000E+00
  50   -58.8000     -55.323 0.3571   0.2226E+00  0.9222E-03 -0.8668E-01  0.2640E-02      -1  -0.830E-02    0.00  0.1063E-01  0.0000E+00
  51   -60.0000     -54.576 0.3578   0.2284E+00  0.9279E-03 -0.8354E-01  0.2588E-02      -1  -0.800E-02    0.00  0.1325E-01  0.0000E+00
  52   -61.2000     -53.801 0.3585   0.2345E+00  0.9338E-03 -0.8047E-01  0.2536E-02      -1  -0.771E-02    0.00  0.1651E-01  0.0000E+00
  53   -62.4000     -52.999 0.3593   0.2409E+00  0.9399E-03 -0.7745E-01  0.2484E-02      -1  -0.742E-02    0.00  0.2058E-01  0.0000E+00
  54   -63.6000     -52.173 0.3600   0.2474E+00  0.9462E-03 -0.7450E-01  0.2433E-02      -1  -0.714E-02    0.00  0.2565E-01  0.0000E+00
  55   -64.8000     -51.322 0.3608   0.2540E+00  0.9527E-03 -0.7161E-01  0.2381E-02      -1  -0.686E-02    0.00  0.3199E-01  0.0000E+00
  56   -66.0000     -50.449 0.3617   0.2609E+00  0.9594E-03 -0.6879E-01  0.2329E-02      -1  -0.659E-02    0.00  0.3989E-01  0.0000E+00
  57   -67.2000     -49.555 0.3625   0.2680E+00  0.9662E-03 -0.6602E-01  0.2277E-02      -1  -0.632E-02    0.00  0.4974E-01  0.0000E+00
  58   -68.4000     -48.641 0.3633   0.2752E+00  0.9732E-03 -0.6332E-01  0.2226E-02      -1  -0.607E-02    0.00  0.6202E-01  0.0000E+00
  59   -69.6000     -47.708 0.3642   0.2825E+00  0.9803E-03 -0.6068E-01  0.2174E-02      -1  -0.581E-02    0.00  0.7733E-01  0.0000E+00
  60   -70.8000     -46.755 0.3652   0.2941E+00  0.9873E-03 -0.5810E-01  0.2122E-02      -1  -0.557E-02    0.00  0.9640E-01  0.0000E+00
  61   -72.0000     -45.782 0.3662   0.3070E+00  0.9943E-03 -0.5559E-01  0.2070E-02      -1  -0.532E-02    0.00  0.1201E+00  0.0000E+00
  62   -73.2000     -44.790 0.3672   0.3202E+00  0.1001E-02 -0.5314E-01  0.2019E-02      -1  -0.509E-02    0.00  0.1497E+00  0.0000E+00
  63   -74.4000     -43.780 0.3682   0.3336E+00  0.1009E-02 -0.5074E-01  0.1967E-02      -1  -0.486E-02    0.00  0.1863E+00  0.0000E+00
  64   -75.6000     -42.755 0.3692   0.3472E+00  0.1016E-02 -0.4842E-01  0.1915E-02      -1  -0.464E-02    0.00  0.2319E+00  0.0000E+00
  65   -76.8000     -41.715 0.3703   0.3610E+00  0.1024E-02 -0.4615E-01  0.1863E-02      -1  -0.442E-02    0.00  0.2884E+00  0.0000E+00
  66   -78.0000     -40.662 0.3714   0.3750E+00  0.1031E-02 -0.4394E-01  0.1812E-02      -1  -0.421E-02    0.00  0.3584E+00  0.0000E+00
  67   -79.2000     -39.597 0.3725   0.3891E+00  0.1039E-02 -0.4180E-01  0.1760E-02      -1  -0.400E-02    0.00  0.4450E+00  0.0000E+00
  68   -80.4000     -38.520 0.3736   0.4034E+00  0.1047E-02 -0.3972E-01  0.1708E-02      -1  -0.380E-02    0.00  0.5519E+00  0.0000E+00
  69   -81.6000     -37.433 0.3747   0.4196E+00  0.1054E-02 -0.3770E-01  0.1656E-02      -1  -0.361E-02    0.00  0.6834E+00  0.0000E+00
  70   -82.8000     -36.335 0.3759   0.4429E+00  0.1060E-02 -0.3574E-01  0.1605E-02      -1  -0.342E-02    0.00  0.8446E+00  0.0000E+00
  71   -84.0000     -35.227 0.3771   0.4664E+00  0.1066E-02 -0.3385E-01  0.1553E-02      -1  -0.324E-02    0.00  0.1041E+01  0.0000E+00
  72   -85.2000     -34.110 0.3783   0.4901E+00  0.1073E-02 -0.3202E-01  0.1501E-02      -1  -0.307E-02    0.00  0.1280E+01  0.0000E+00
  73   -86.4000     -32.984 0.3795   0.5140E+00  0.1079E-02 -0.3025E-01  0.1449E-02      -1  -0.290E-02    0.00  0.1569E+01  0.0000E+00
  74   -87.6000     -31.851 0.3807   0.5380E+00  0.1085E-02 -0.2854E-01  0.1398E-02      -1  -0.273E-02    0.00  0.1916E+01  0.0000E+00
  75   -88.8000     -30.711 0.3819   0.5622E+00  0.1091E-02 -0.2689E-01  0.1346E-02      -1  -0.258E-02    0.00  0.2332E+01  0.0000E+00
  76   -90.0000     -29.566 0.3832   0.5895E+00  0.1097E-02 -0.2531E-01  0.1294E-02      -1  -0.242E-02    0.00  0.2829E+01  0.0000E+00
  77   -91.2000     -28.414 0.3844   0.6266E+00  0.1100E-02 -0.2379E-01  0.1242E-02      -1  -0.228E-02    0.00  0.3420E+01  0.0000E+00
  78   -92.4000     -27.257 0.3857   0.6640E+00  0.1103E-02 -0.2233E-01  0.1190E-02      -1  -0.214E-02    0.00  0.4117E+01  0.0000E+00
  79   -93.6000     -26.095 0.3870   0.7014E+00  0.1106E-02 -0.2093E-01  0.1139E-02      -1  -0.200E-02    0.00  0.4937E+01  0.0000E+00
  80   -94.8000     -24.929 0.3883   0.7391E+00  0.1109E-02 -0.1960E-01  0.1082E-02      -1  -0.188E-02    0.00  0.5897E+01  0.0000E+00
  81   -96.0000     -23.759 0.3896   0.7768E+00  0.1111E-02 -0.1838E-01  0.9495E-03      -1  -0.176E-02    0.00  0.7013E+01  0.0000E+00
  82   -97.2000     -22.585 0.3909   0.8301E+00  0.1110E-02 -0.1731E-01  0.8251E-03      -1  -0.166E-02    0.00  0.8302E+01  0.0000E+00
  83   -98.4000     -21.409 0.3922   0.8852E+00  0.1107E-02 -0.1639E-01  0.7086E-03      -1  -0.157E-02    0.00  0.9780E+01  0.0000E+00
  84   -99.6000     -20.230 0.3935   0.9405E+00  0.1105E-02 -0.1561E-01  0.5942E-03      -1  -0.150E-02    0.00  0.1146E+02  0.0000E+00
  85  -100.8000     -19.049 0.3948   0.9958E+00  0.1103E-02 -0.1498E-01  0.4586E-03      -1  -0.143E-02    0.00  0.1337E+02  0.0000E+00
  86  -102.0000     -17.866 0.3961   0.1067E+01  0.1096E-02 -0.1450E-01  0.3407E-03      -1  -0.139E-02    0.00  0.1550E+02  0.0000E+00
  87  -103.2000     -16.681 0.3974   0.1145E+01  0.1087E-02 -0.1415E-01  0.2409E-03      -1  -0.136E-02    0.00  0.1788E+02  0.0000E+00
  88  -104.4000     -15.496 0.3987   0.1223E+01  0.1078E-02 -0.1391E-01  0.1594E-03      -1  -0.133E-02    0.00  0.2051E+02  0.0000E+00
  89  -105.6000     -14.309 0.3999   0.1313E+01  0.1065E-02 -0.1376E-01  0.9572E-04      -1  -0.132E-02    0.00  0.2340E+02  0.0000E+00
  90  -106.8000     -13.121 0.4012   0.1418E+01  0.1048E-02 -0.1367E-01  0.4933E-04      -1  -0.131E-02    0.00  0.2656E+02  0.0000E+00
  91  -108.0000     -11.932 0.4025   0.1523E+01  0.1031E-02 -0.1363E-01  0.1908E-04      -1  -0.131E-02    0.00  0.2999E+02  0.0000E+00
  92  -109.2000     -10.742 0.4037   0.1657E+01  0.1006E-02 -0.1362E-01  0.3352E-05      -1  -0.130E-02    0.00  0.3369E+02  0.0000E+00
  93  -110.4000      -9.552 0.4048   0.1796E+01  0.9804E-03 -0.1362E-01  0.0000E+00      -1  -0.130E-02    0.00  0.3767E+02  0.0000E+00
  94  -111.6000      -8.360 0.4060   0.1967E+01  0.9461E-03 -0.1362E-01  0.0000E+00      -1  -0.130E-02    0.00  0.4192E+02  0.0000E+00
  95  -112.8000      -7.168 0.4071   0.2154E+01  0.9077E-03 -0.1362E-01  0.0000E+00      -1  -0.130E-02    0.00  0.4644E+02  0.0000E+00
  96  -114.0000      -5.975 0.4082   0.2380E+01  0.8602E-03 -0.1362E-01  0.0000E+00      -1  -0.130E-02    0.00  0.5121E+02  0.0000E+00
  97  -115.2000      -4.782 0.4092   0.2656E+01  0.8015E-03 -0.1362E-01  0.0000E+00      -1  -0.130E-02    0.00  0.5625E+02  0.0000E+00
  98  -116.4000      -3.588 0.4101   0.3000E+01  0.7283E-03 -0.1362E-01  0.0000E+00      -1  -0.130E-02    0.00  0.6152E+02  0.0000E+00
  99  -117.6000      -2.393 0.4109   0.3462E+01  0.6319E-03 -0.1362E-01  0.0000E+00      -1  -0.130E-02    0.00  0.6703E+02  0.0000E+00
 100  -118.8000      -1.197 0.4116   0.4165E+01  0.4909E-03 -0.1362E-01  0.0000E+00      -1  -0.130E-02    0.00  0.7276E+02  0.0000E+00
 101  -120.0000       0.000 0.4120   0.7000E+01  0.0000E+00 -0.1362E-01  0.0000E+00      -1  -0.130E-02    0.00  0.7870E+02  0.0000E+00
end


 Time:     2920.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000     -75.277 0.3342   0.3182E+00  0.8143E-03 -0.3165E+00  0.5176E-02      -1  -0.303E-01    0.00  0.2176E-05  0.0000E+00
   2    -1.2000     -75.259 0.3342   0.3184E+00  0.8144E-03 -0.3103E+00  0.5124E-02      -1  -0.297E-01    0.00  0.2414E-05  0.0000E+00
   3    -2.4000     -75.216 0.3342   0.3188E+00  0.8146E-03 -0.3042E+00  0.5072E-02      -1  -0.291E-01    0.00  0.2716E-05  0.0000E+00
   4    -3.6000     -75.148 0.3343   0.3196E+00  0.8150E-03 -0.2981E+00  0.5021E-02      -1  -0.286E-01    0.00  0.3095E-05  0.0000E+00
   5    -4.8000     -75.054 0.3344   0.3206E+00  0.8155E-03 -0.2921E+00  0.4969E-02      -1  -0.280E-01    0.00  0.3567E-05  0.0000E+00
   6    -6.0000     -74.934 0.3345   0.3220E+00  0.8162E-03 -0.2862E+00  0.4917E-02      -1  -0.274E-01    0.00  0.4151E-05  0.0000E+00
   7    -7.2000     -74.786 0.3346   0.3236E+00  0.8171E-03 -0.2803E+00  0.4865E-02      -1  -0.268E-01    0.00  0.4871E-05  0.0000E+00
   8    -8.4000     -74.612 0.3348   0.3256E+00  0.8181E-03 -0.2745E+00  0.4814E-02      -1  -0.263E-01    0.00  0.5754E-05  0.0000E+00
   9    -9.6000     -74.409 0.3349   0.3279E+00  0.8192E-03 -0.2688E+00  0.4762E-02      -1  -0.257E-01    0.00  0.6836E-05  0.0000E+00
  10   -10.8000     -74.179 0.3351   0.3304E+00  0.8205E-03 -0.2631E+00  0.4710E-02      -1  -0.252E-01    0.00  0.8158E-05  0.0000E+00
  11   -12.0000     -73.920 0.3354   0.3333E+00  0.8220E-03 -0.2575E+00  0.4658E-02      -1  -0.247E-01    0.00  0.9773E-05  0.0000E+00
  12   -13.2000     -73.632 0.3356   0.3365E+00  0.8237E-03 -0.2519E+00  0.4607E-02      -1  -0.241E-01    0.00  0.1174E-04  0.0000E+00
  13   -14.4000     -73.316 0.3359   0.3401E+00  0.8255E-03 -0.2464E+00  0.4555E-02      -1  -0.236E-01    0.00  0.1415E-04  0.0000E+00
  14   -15.6000     -72.971 0.3362   0.3439E+00  0.8274E-03 -0.2410E+00  0.4503E-02      -1  -0.231E-01    0.00  0.1707E-04  0.0000E+00
  15   -16.8000     -72.597 0.3365   0.3481E+00  0.8296E-03 -0.2356E+00  0.4451E-02      -1  -0.226E-01    0.00  0.2064E-04  0.0000E+00
  16   -18.0000     -72.195 0.3368   0.3526E+00  0.8319E-03 -0.2303E+00  0.4400E-02      -1  -0.221E-01    0.00  0.2500E-04  0.0000E+00
  17   -19.2000     -71.764 0.3372   0.3574E+00  0.8343E-03 -0.2250E+00  0.4348E-02      -1  -0.216E-01    0.00  0.3030E-04  0.0000E+00
  18   -20.4000     -71.306 0.3376   0.3626E+00  0.8370E-03 -0.2198E+00  0.4296E-02      -1  -0.211E-01    0.00  0.3677E-04  0.0000E+00
  19   -21.6000     -70.819 0.3380   0.3680E+00  0.8397E-03 -0.2147E+00  0.4244E-02      -1  -0.206E-01    0.00  0.4467E-04  0.0000E+00
  20   -22.8000     -70.306 0.3384   0.3738E+00  0.8427E-03 -0.2097E+00  0.4193E-02      -1  -0.201E-01    0.00  0.5430E-04  0.0000E+00
  21   -24.0000     -69.766 0.3389   0.3798E+00  0.8458E-03 -0.2047E+00  0.4141E-02      -1  -0.196E-01    0.00  0.6607E-04  0.0000E+00
  22   -25.2000     -69.199 0.3394   0.3861E+00  0.8490E-03 -0.1997E+00  0.4089E-02      -1  -0.191E-01    0.00  0.8043E-04  0.0000E+00
  23   -26.4000     -68.607 0.3399   0.3928E+00  0.8524E-03 -0.1948E+00  0.4037E-02      -1  -0.187E-01    0.00  0.9799E-04  0.0000E+00
  24   -27.6000     -67.990 0.3404   0.3997E+00  0.8559E-03 -0.1900E+00  0.3986E-02      -1  -0.182E-01    0.00  0.1195E-03  0.0000E+00
  25   -28.8000     -67.348 0.3410   0.4068E+00  0.8596E-03 -0.1853E+00  0.3934E-02      -1  -0.177E-01    0.00  0.1457E-03  0.0000E+00
  26   -30.0000     -66.683 0.3416   0.4143E+00  0.8634E-03 -0.1806E+00  0.3882E-02      -1  -0.173E-01    0.00  0.1778E-03  0.0000E+00
  27   -31.2000     -65.994 0.3421   0.4220E+00  0.8673E-03 -0.1760E+00  0.3830E-02      -1  -0.169E-01    0.00  0.2171E-03  0.0000E+00
  28   -32.4000     -65.284 0.3428   0.4299E+00  0.8714E-03 -0.1714E+00  0.3778E-02      -1  -0.164E-01    0.00  0.2653E-03  0.0000E+00
  29   -33.6000     -64.551 0.3434   0.4381E+00  0.8756E-03 -0.1669E+00  0.3727E-02      -1  -0.160E-01    0.00  0.3243E-03  0.0000E+00
  30   -34.8000     -63.798 0.3440   0.4466E+00  0.8799E-03 -0.1625E+00  0.3675E-02      -1  -0.156E-01    0.00  0.3966E-03  0.0000E+00
  31   -36.0000     -63.220 0.3501   0.1717E+00  0.8636E-03 -0.1581E+00  0.3623E-02      -1  -0.151E-01    0.00  0.4853E-03  0.0000E+00
  32   -37.2000     -63.108 0.3502   0.1722E+00  0.8644E-03 -0.1538E+00  0.3571E-02      -1  -0.147E-01    0.00  0.5930E-03  0.0000E+00
  33   -38.4000     -62.962 0.3503   0.1729E+00  0.8654E-03 -0.1495E+00  0.3520E-02      -1  -0.143E-01    0.00  0.7238E-03  0.0000E+00
  34   -39.6000     -62.783 0.3504   0.1737E+00  0.8667E-03 -0.1453E+00  0.3468E-02      -1  -0.139E-01    0.00  0.8829E-03  0.0000E+00
  35   -40.8000     -62.570 0.3506   0.1746E+00  0.8682E-03 -0.1412E+00  0.3416E-02      -1  -0.135E-01    0.00  0.1077E-02  0.0000E+00
  36   -42.0000     -62.323 0.3508   0.1757E+00  0.8699E-03 -0.1371E+00  0.3364E-02      -1  -0.131E-01    0.00  0.1313E-02  0.0000E+00
  37   -43.2000     -62.043 0.3510   0.1769E+00  0.8719E-03 -0.1331E+00  0.3313E-02      -1  -0.127E-01    0.00  0.1600E-02  0.0000E+00
  38   -44.4000     -61.729 0.3513   0.1783E+00  0.8742E-03 -0.1292E+00  0.3261E-02      -1  -0.124E-01    0.00  0.1952E-02  0.0000E+00
  39   -45.6000     -61.381 0.3516   0.1798E+00  0.8766E-03 -0.1253E+00  0.3209E-02      -1  -0.120E-01    0.00  0.2380E-02  0.0000E+00
  40   -46.8000     -61.000 0.3519   0.1815E+00  0.8793E-03 -0.1215E+00  0.3157E-02      -1  -0.116E-01    0.00  0.2904E-02  0.0000E+00
  41   -48.0000     -60.587 0.3523   0.1833E+00  0.8823E-03 -0.1177E+00  0.3106E-02      -1  -0.113E-01    0.00  0.3544E-02  0.0000E+00
  42   -49.2000     -60.141 0.3526   0.1853E+00  0.8855E-03 -0.1140E+00  0.3054E-02      -1  -0.109E-01    0.00  0.4328E-02  0.0000E+00
  43   -50.4000     -59.661 0.3531   0.1884E+00  0.8890E-03 -0.1104E+00  0.3002E-02      -1  -0.106E-01    0.00  0.5286E-02  0.0000E+00
  44   -51.6000     -59.145 0.3535   0.1925E+00  0.8930E-03 -0.1068E+00  0.2950E-02      -1  -0.102E-01    0.00  0.6458E-02  0.0000E+00
  45   -52.8000     -58.593 0.3540   0.1968E+00  0.8972E-03 -0.1033E+00  0.2899E-02      -1  -0.989E-02    0.00  0.7895E-02  0.0000E+00
  46   -54.0000     -58.005 0.3546   0.2015E+00  0.9017E-03 -0.9984E-01  0.2847E-02      -1  -0.956E-02    0.00  0.9654E-02  0.0000E+00
  47   -55.2000     -57.382 0.3552   0.2064E+00  0.9064E-03 -0.9646E-01  0.2795E-02      -1  -0.924E-02    0.00  0.1181E-01  0.0000E+00
  48   -56.4000     -56.727 0.3558   0.2115E+00  0.9114E-03 -0.9314E-01  0.2743E-02      -1  -0.892E-02    0.00  0.1445E-01  0.0000E+00
  49   -57.6000     -56.039 0.3564   0.2169E+00  0.9167E-03 -0.8988E-01  0.2692E-02      -1  -0.861E-02    0.00  0.1769E-01  0.0000E+00
  50   -58.8000     -55.321 0.3571   0.2226E+00  0.9222E-03 -0.8668E-01  0.2640E-02      -1  -0.830E-02    0.00  0.2166E-01  0.0000E+00
  51   -60.0000     -54.574 0.3578   0.2285E+00  0.9279E-03 -0.8354E-01  0.2588E-02      -1  -0.800E-02    0.00  0.2653E-01  0.0000E+00
  52   -61.2000     -53.799 0.3585   0.2346E+00  0.9338E-03 -0.8047E-01  0.2536E-02      -1  -0.771E-02    0.00  0.3250E-01  0.0000E+00
  53   -62.4000     -52.998 0.3593   0.2409E+00  0.9399E-03 -0.7745E-01  0.2484E-02      -1  -0.742E-02    0.00  0.3983E-01  0.0000E+00
  54   -63.6000     -52.171 0.3600   0.2474E+00  0.9462E-03 -0.7450E-01  0.2433E-02      -1  -0.714E-02    0.00  0.4881E-01  0.0000E+00
  55   -64.8000     -51.321 0.3608   0.2541E+00  0.9527E-03 -0.7161E-01  0.2381E-02      -1  -0.686E-02    0.00  0.5983E-01  0.0000E+00
  56   -66.0000     -50.448 0.3617   0.2609E+00  0.9594E-03 -0.6879E-01  0.2329E-02      -1  -0.659E-02    0.00  0.7334E-01  0.0000E+00
  57   -67.2000     -49.553 0.3625   0.2680E+00  0.9662E-03 -0.6602E-01  0.2277E-02      -1  -0.632E-02    0.00  0.8991E-01  0.0000E+00
  58   -68.4000     -48.639 0.3633   0.2752E+00  0.9732E-03 -0.6332E-01  0.2226E-02      -1  -0.607E-02    0.00  0.1102E+00  0.0000E+00
  59   -69.6000     -47.706 0.3642   0.2825E+00  0.9804E-03 -0.6068E-01  0.2174E-02      -1  -0.581E-02    0.00  0.1351E+00  0.0000E+00
  60   -70.8000     -46.753 0.3652   0.2941E+00  0.9873E-03 -0.5810E-01  0.2122E-02      -1  -0.557E-02    0.00  0.1656E+00  0.0000E+00
  61   -72.0000     -45.780 0.3662   0.3070E+00  0.9943E-03 -0.5559E-01  0.2070E-02      -1  -0.532E-02    0.00  0.2028E+00  0.0000E+00
  62   -73.2000     -44.788 0.3672   0.3202E+00  0.1002E-02 -0.5314E-01  0.2019E-02      -1  -0.509E-02    0.00  0.2484E+00  0.0000E+00
  63   -74.4000     -43.779 0.3682   0.3336E+00  0.1009E-02 -0.5074E-01  0.1967E-02      -1  -0.486E-02    0.00  0.3042E+00  0.0000E+00
  64   -75.6000     -42.753 0.3692   0.3472E+00  0.1016E-02 -0.4841E-01  0.1915E-02      -1  -0.464E-02    0.00  0.3722E+00  0.0000E+00
  65   -76.8000     -41.713 0.3703   0.3610E+00  0.1024E-02 -0.4615E-01  0.1863E-02      -1  -0.442E-02    0.00  0.4553E+00  0.0000E+00
  66   -78.0000     -40.660 0.3714   0.3750E+00  0.1031E-02 -0.4394E-01  0.1812E-02      -1  -0.421E-02    0.00  0.5564E+00  0.0000E+00
  67   -79.2000     -39.595 0.3725   0.3891E+00  0.1039E-02 -0.4180E-01  0.1760E-02      -1  -0.400E-02    0.00  0.6793E+00  0.0000E+00
  68   -80.4000     -38.518 0.3736   0.4034E+00  0.1047E-02 -0.3972E-01  0.1708E-02      -1  -0.380E-02    0.00  0.8280E+00  0.0000E+00
  69   -81.6000     -37.431 0.3747   0.4196E+00  0.1054E-02 -0.3770E-01  0.1656E-02      -1  -0.361E-02    0.00  0.1007E+01  0.0000E+00
  70   -82.8000     -36.333 0.3759   0.4429E+00  0.1060E-02 -0.3574E-01  0.1605E-02      -1  -0.342E-02    0.00  0.1222E+01  0.0000E+00
  71   -84.0000     -35.225 0.3771   0.4664E+00  0.1066E-02 -0.3385E-01  0.1553E-02      -1  -0.324E-02    0.00  0.1479E+01  0.0000E+00
  72   -85.2000     -34.108 0.3783   0.4901E+00  0.1073E-02 -0.3202E-01  0.1501E-02      -1  -0.307E-02    0.00  0.1785E+01  0.0000E+00
  73   -86.4000     -32.982 0.3795   0.5140E+00  0.1079E-02 -0.3025E-01  0.1449E-02      -1  -0.290E-02    0.00  0.2149E+01  0.0000E+00
  74   -87.6000     -31.849 0.3807   0.5381E+00  0.1085E-02 -0.2854E-01  0.1398E-02      -1  -0.273E-02    0.00  0.2578E+01  0.0000E+00
  75   -88.8000     -30.709 0.3819   0.5623E+00  0.1091E-02 -0.2689E-01  0.1346E-02      -1  -0.258E-02    0.00  0.3085E+01  0.0000E+00
  76   -90.0000     -29.564 0.3832   0.5896E+00  0.1097E-02 -0.2531E-01  0.1294E-02      -1  -0.242E-02    0.00  0.3678E+01  0.0000E+00
  77   -91.2000     -28.412 0.3844   0.6267E+00  0.1100E-02 -0.2379E-01  0.1242E-02      -1  -0.228E-02    0.00  0.4372E+01  0.0000E+00
  78   -92.4000     -27.255 0.3857   0.6640E+00  0.1103E-02 -0.2233E-01  0.1190E-02      -1  -0.214E-02    0.00  0.5178E+01  0.0000E+00
  79   -93.6000     -26.093 0.3870   0.7015E+00  0.1106E-02 -0.2093E-01  0.1139E-02      -1  -0.200E-02    0.00  0.6111E+01  0.0000E+00
